order_id,date,sku,quantity,unit_price,gross_sales,shipping_revenue,actual_shipping_cost,refund_status,refund_amount
11198,10/6/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11075,10/6/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Refunded,-65.08
10613,10/6/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13298,10/6/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12755,10/6/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10207,10/6/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
10360,10/6/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11585,10/6/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10869,10/6/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13100,10/6/2023,MECH-KEYBOARD-RGB,2,129.99,259.98,0,10.25,Completed,0
11832,10/6/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
12575,10/6/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13676,10/6/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13841,10/6/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11159,10/6/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10151,10/6/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13428,10/6/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
10022,10/6/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
14028,10/6/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13613,10/6/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13645,10/6/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
12911,10/6/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10024,10/6/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11835,10/7/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Refunded,-65.08
10445,10/7/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10435,10/7/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11148,10/7/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12937,10/7/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12949,10/7/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
14087,10/7/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10341,10/7/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12919,10/7/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11425,10/7/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Completed,0
12852,10/7/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11053,10/7/2023,LAPTOP-STAND-ALU,3,59.99,179.97,0,9.2,Completed,0
14452,10/7/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13354,10/7/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12585,10/7/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12561,10/7/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11325,10/7/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10139,10/7/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12004,10/7/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13499,10/7/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12406,10/7/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
14283,10/7/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10934,10/7/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10911,10/7/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13611,10/7/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13969,10/7/2023,GENERIC-GADGET-6,3,38.3,114.9,0,6.75,Completed,0
12262,10/7/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10106,10/7/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Refunded,-59.05
10603,10/7/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
10631,10/7/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10265,10/7/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
12681,10/7/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11934,10/7/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11754,10/7/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
11726,10/7/2023,GENERIC-GADGET-2,2,59.9,119.8,0,7.1,Completed,0
14055,10/7/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13156,10/7/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11730,10/7/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12813,10/7/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10491,10/7/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11270,10/7/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14102,10/7/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14395,10/7/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
12683,10/7/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Refunded,-59.99
11880,10/8/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13001,10/8/2023,GENERIC-GADGET-10,2,77.76,155.52,0,8.15,Completed,0
11169,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12193,10/8/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14292,10/8/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
12152,10/8/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10844,10/8/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
14049,10/8/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12782,10/8/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10756,10/8/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10739,10/8/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
11162,10/8/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
14340,10/8/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10430,10/8/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11010,10/8/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12778,10/8/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12604,10/8/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Refunded,-12.99
10481,10/8/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11074,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11149,10/8/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12657,10/8/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
14048,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11104,10/8/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12613,10/8/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12946,10/8/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10186,10/8/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13586,10/8/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13200,10/8/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11747,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10361,10/8/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13183,10/8/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
14450,10/8/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13605,10/8/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13070,10/8/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11195,10/8/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
11826,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13246,10/8/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13355,10/8/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
10354,10/8/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11370,10/8/2023,GENERIC-GADGET-6,3,38.3,114.9,0,6.75,Completed,0
11606,10/8/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
14151,10/8/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11571,10/8/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10116,10/8/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10163,10/8/2023,VR-HEADSET-LITE,2,299.99,599.98,0,7.8,Completed,0
10122,10/8/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
10334,10/8/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11316,10/8/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
13049,10/8/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13496,10/8/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
13738,10/8/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
12357,10/9/2023,GENERIC-GADGET-5,3,76.53,229.59,0,8.15,Completed,0
10840,10/9/2023,VR-HEADSET-LITE,2,299.99,599.98,0,7.8,Completed,0
12359,10/9/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12779,10/9/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
14378,10/9/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13591,10/9/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
11897,10/9/2023,VR-HEADSET-LITE,2,299.99,599.98,0,7.8,Completed,0
10310,10/9/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12217,10/9/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10828,10/9/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
12324,10/9/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13148,10/9/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13866,10/9/2023,GAMER-CHAIR-PRO,2,199.99,399.98,0,57.5,Completed,0
12257,10/9/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13521,10/9/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Refunded,-89.99
11701,10/9/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11601,10/9/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10734,10/9/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
14341,10/9/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Refunded,-77.76
13945,10/9/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11567,10/9/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
14034,10/9/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
14037,10/9/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
12597,10/9/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13350,10/9/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10642,10/9/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13244,10/9/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13764,10/9/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12656,10/9/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
12000,10/9/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
14106,10/9/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10602,10/9/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10594,10/9/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
11783,10/9/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11277,10/9/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
13527,10/9/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14364,10/9/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12704,10/9/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12143,10/9/2023,GENERIC-GADGET-4,2,65.08,130.16,0,8.15,Completed,0
11873,10/9/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
14206,10/9/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
12952,10/9/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13082,10/9/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11810,10/9/2023,MECH-KEYBOARD-RGB,2,129.99,259.98,0,10.25,Completed,0
13668,10/9/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13840,10/9/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13662,10/9/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13819,10/9/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13053,10/9/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13810,10/9/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13827,10/9/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12635,10/10/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10998,10/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Refunded,-24.99
13041,10/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13204,10/10/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13508,10/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14086,10/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12614,10/10/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
13751,10/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12348,10/10/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11662,10/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10418,10/10/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11016,10/10/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
11455,10/10/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12536,10/10/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13983,10/10/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12679,10/10/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11076,10/10/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11712,10/10/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11808,10/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11160,10/10/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12972,10/10/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10580,10/10/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10099,10/10/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11127,10/10/2023,USB-C-CABLE-2M,2,12.99,25.98,9.99,5.35,Completed,0
11982,10/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Refunded,-76.53
13381,10/10/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12873,10/10/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12307,10/10/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
14396,10/10/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
14076,10/10/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
14148,10/10/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10849,10/10/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13639,10/10/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
12995,10/10/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10660,10/10/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11781,10/10/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Refunded,-44.07
12923,10/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10662,10/10/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
14439,10/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13228,10/11/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11674,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
13427,10/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12041,10/11/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
11537,10/11/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10549,10/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12976,10/11/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13459,10/11/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
12921,10/11/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11032,10/11/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10945,10/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13273,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Refunded,-129.99
12999,10/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10581,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10690,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11272,10/11/2023,SCREEN-CLEAN-KIT,2,9.99,19.98,9.99,5.7,Completed,0
12387,10/11/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Completed,0
13285,10/11/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
10380,10/11/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11012,10/11/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12894,10/11/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10097,10/11/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
11971,10/11/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11588,10/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
14475,10/11/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
10455,10/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11690,10/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12662,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11454,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10510,10/11/2023,MOUSE-PAD-XL,2,24.99,49.98,9.99,6.4,Completed,0
11859,10/11/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13197,10/11/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14327,10/11/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13127,10/11/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12518,10/11/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
12821,10/11/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
14348,10/11/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11791,10/11/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14198,10/11/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13347,10/11/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10996,10/11/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
12812,10/11/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13641,10/11/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
13309,10/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13302,10/11/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
14271,10/11/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
11510,10/11/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14345,10/11/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10758,10/11/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
11736,10/11/2023,GENERIC-GADGET-7,3,33.15,99.45,0,7.45,Completed,0
12623,10/12/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Refunded,-44.07
14419,10/12/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12967,10/12/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Refunded,-59.05
12029,10/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10953,10/12/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11656,10/12/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
12415,10/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14118,10/12/2023,GENERIC-GADGET-8,3,46.52,139.56,0,7.8,Completed,0
14451,10/12/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Refunded,-46.52
14110,10/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11293,10/12/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10952,10/12/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13663,10/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10681,10/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13502,10/12/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Refunded,-24.99
12564,10/12/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
12566,10/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10105,10/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
11313,10/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11055,10/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10107,10/12/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12427,10/12/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
11865,10/12/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11188,10/12/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
10002,10/12/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13485,10/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12805,10/12/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
10874,10/12/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11742,10/12/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Completed,0
10054,10/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11116,10/12/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13727,10/12/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
10394,10/12/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12513,10/12/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13932,10/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10131,10/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
12319,10/12/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11777,10/12/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
13988,10/12/2023,GENERIC-GADGET-10,3,77.76,233.28,0,8.15,Completed,0
11392,10/12/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13625,10/12/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
12865,10/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Refunded,-129.99
11579,10/12/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
